RUN	StarTest.Framework.StarSim	starsim	1625592234894	StarTest.Framework.StarSim-SIMULATION_1_30:SIMULATION_2_0:SIMULATION_3_0:Iterations_200	3.5.1
GROUP	GetStarUIMemberDetail	1625593101303	1625593102773	1469	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593101507	1625593102773	OK	 
GROUP	GetEpisodeOfCare	1625593101507	1625593102773	1266	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593101356	1625593102840	OK	 
GROUP	GetStarUIMemberDetail	1625593101356	1625593102840	1484	OK
REQUEST	ChatTranscript	ChatTranscript	1625593102866	1625593102944	OK	 
GROUP	ChatTranscript	1625593102866	1625593102944	78	OK
REQUEST	GetStarNote	GetStarNote	1625593102906	1625593103232	OK	 
GROUP	GetStarNote	1625593102906	1625593103232	326	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593101811	1625593103257	OK	 
GROUP	GetEpisodeOfCare	1625593101811	1625593103257	1446	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593102245	1625593103332	OK	 
GROUP	GetStarUIMemberDetail	1625593102245	1625593103332	1087	OK
REQUEST	GetStarNote	GetStarNote	1625593103065	1625593103376	OK	 
GROUP	GetStarNote	1625593103064	1625593103376	311	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593102356	1625593103411	OK	 
GROUP	GetEpisodeOfCare	1625593102355	1625593103411	1055	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593102510	1625593103413	OK	 
GROUP	GetEpisodeOfCare	1625593102510	1625593103413	903	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593101428	1625593103446	OK	 
GROUP	GetEpisodeOfCare	1625593101428	1625593103446	2018	OK
REQUEST	ChatTranscript	ChatTranscript	1625593103907	1625593103988	OK	 
GROUP	ChatTranscript	1625593103907	1625593103988	81	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593103353	1625593104118	OK	 
GROUP	GetEpisodeOfCare	1625593103352	1625593104118	765	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593103385	1625593104266	OK	 
GROUP	GetEpisodeOfCare	1625593103385	1625593104266	881	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593102990	1625593104290	OK	 
GROUP	GetStarUIMemberList	1625593102990	1625593104290	1300	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593103566	1625593104685	OK	 
GROUP	GetEpisodeOfCare	1625593103566	1625593104685	1119	OK
REQUEST	ChatTranscript	ChatTranscript	1625593104867	1625593104940	OK	 
GROUP	ChatTranscript	1625593104867	1625593104941	73	OK
REQUEST	GetStarNote	GetStarNote	1625593104646	1625593104946	OK	 
GROUP	GetStarNote	1625593104645	1625593104946	300	OK
REQUEST	ChatTranscript	ChatTranscript	1625593104907	1625593105011	OK	 
GROUP	ChatTranscript	1625593104907	1625593105011	104	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593104099	1625593105036	OK	 
GROUP	GetEpisodeOfCare	1625593104099	1625593105036	937	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593103541	1625593105091	OK	 
GROUP	GetStarUIMemberList	1625593103541	1625593105091	1550	OK
REQUEST	GetStarNote	GetStarNote	1625593104848	1625593105260	OK	 
GROUP	GetStarNote	1625593104848	1625593105261	412	OK
REQUEST	GetStarNote	GetStarNote	1625593105016	1625593105284	OK	 
GROUP	GetStarNote	1625593105016	1625593105284	268	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593103539	1625593105326	OK	 
GROUP	GetStarUIMemberList	1625593103539	1625593105326	1787	OK
REQUEST	GetStarNote	GetStarNote	1625593105226	1625593105570	OK	 
GROUP	GetStarNote	1625593105226	1625593105571	344	OK
REQUEST	ChatTranscript	ChatTranscript	1625593105598	1625593105670	OK	 
GROUP	ChatTranscript	1625593105598	1625593105670	72	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593104681	1625593106034	OK	 
GROUP	GetEpisodeOfCare	1625593104681	1625593106034	1353	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593104506	1625593106104	OK	 
GROUP	GetEpisodeOfCare	1625593104506	1625593106104	1598	OK
REQUEST	ChatTranscript	ChatTranscript	1625593106216	1625593106309	OK	 
GROUP	ChatTranscript	1625593106216	1625593106309	93	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593104882	1625593106512	OK	 
GROUP	GetEpisodeOfCare	1625593104882	1625593106512	1630	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593104166	1625593106542	OK	 
GROUP	GetStarUIMemberList	1625593104166	1625593106542	2376	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593105064	1625593106690	OK	 
GROUP	GetEpisodeOfCare	1625593105064	1625593106690	1626	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593104688	1625593106700	OK	 
GROUP	GetStarUIMemberList	1625593104688	1625593106701	2012	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593105178	1625593106999	OK	 
GROUP	GetStarUIMemberDetail	1625593105178	1625593106999	1821	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593104604	1625593107031	OK	 
GROUP	GetStarUIMemberList	1625593104603	1625593107031	2427	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593105374	1625593107064	OK	 
GROUP	GetEpisodeOfCare	1625593105374	1625593107064	1690	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593105266	1625593107859	OK	 
GROUP	GetStarUIMemberList	1625593105266	1625593107859	2593	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593105964	1625593107945	OK	 
GROUP	GetEpisodeOfCare	1625593105964	1625593107946	1981	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593105407	1625593108443	OK	 
GROUP	GetStarUIMemberList	1625593105407	1625593108443	3036	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593106659	1625593108507	OK	 
GROUP	GetStarUIMemberDetail	1625593106659	1625593108507	1848	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593105636	1625593108537	OK	 
GROUP	GetStarUIMemberList	1625593105636	1625593108537	2901	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593105859	1625593108902	OK	 
GROUP	GetStarUIMemberList	1625593105859	1625593108902	3043	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593105991	1625593109018	OK	 
GROUP	GetStarUIMemberList	1625593105991	1625593109018	3027	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593106055	1625593109207	OK	 
GROUP	GetStarUIMemberList	1625593106055	1625593109207	3152	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593106515	1625593109322	OK	 
GROUP	GetStarUIMemberList	1625593106515	1625593109323	2807	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593106658	1625593109369	OK	 
GROUP	GetStarUIMemberList	1625593106658	1625593109369	2711	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593107076	1625593109465	OK	 
GROUP	GetStarUIMemberDetail	1625593107076	1625593109466	2389	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593106851	1625593109511	OK	 
GROUP	GetStarUIMemberList	1625593106851	1625593109511	2660	OK
REQUEST	ChatTranscript	ChatTranscript	1625593109470	1625593109548	OK	 
GROUP	ChatTranscript	1625593109470	1625593109548	78	OK
REQUEST	GetStarNote	GetStarNote	1625593108110	1625593109585	OK	 
GROUP	GetStarNote	1625593108110	1625593109585	1475	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593107125	1625593109668	OK	 
GROUP	GetEpisodeOfCare	1625593107125	1625593109668	2543	OK
REQUEST	GetStarNote	GetStarNote	1625593107007	1625593109716	OK	 
GROUP	GetStarNote	1625593107006	1625593109716	2709	OK
REQUEST	GetStarNote	GetStarNote	1625593107687	1625593109901	OK	 
GROUP	GetStarNote	1625593107686	1625593109902	2214	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593107064	1625593110007	OK	 
GROUP	GetStarUIMemberList	1625593107064	1625593110007	2943	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593107394	1625593110552	OK	 
GROUP	GetEpisodeOfCare	1625593107394	1625593110552	3158	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593107988	1625593110606	OK	 
GROUP	GetEpisodeOfCare	1625593107988	1625593110606	2618	OK
REQUEST	GetStarNote	GetStarNote	1625593108628	1625593110814	OK	 
GROUP	GetStarNote	1625593108627	1625593110814	2186	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593108174	1625593110973	OK	 
GROUP	GetStarUIMemberDetail	1625593108174	1625593110973	2799	OK
REQUEST	ChatTranscript	ChatTranscript	1625593111017	1625593111111	OK	 
GROUP	ChatTranscript	1625593111017	1625593111111	94	OK
REQUEST	ChatTranscript	ChatTranscript	1625593111123	1625593111231	OK	 
GROUP	ChatTranscript	1625593111123	1625593111232	108	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593108260	1625593111334	OK	 
GROUP	GetStarUIMemberDetail	1625593108260	1625593111334	3074	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593108310	1625593111339	OK	 
GROUP	GetStarUIMemberDetail	1625593108310	1625593111339	3029	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593108364	1625593111524	OK	 
GROUP	GetEpisodeOfCare	1625593108364	1625593111524	3160	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593108164	1625593111591	OK	 
GROUP	GetStarUIMemberList	1625593108164	1625593111592	3427	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593108471	1625593111696	OK	 
GROUP	GetStarUIMemberDetail	1625593108470	1625593111696	3225	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593108187	1625593111791	OK	 
GROUP	GetStarUIMemberList	1625593108187	1625593111791	3604	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593108624	1625593112352	OK	 
GROUP	GetStarUIMemberList	1625593108624	1625593112352	3728	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593109756	1625593112509	OK	 
GROUP	GetStarUIMemberDetail	1625593109756	1625593112509	2753	OK
REQUEST	ChatTranscript	ChatTranscript	1625593112477	1625593112749	OK	 
GROUP	ChatTranscript	1625593112477	1625593112750	272	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593109036	1625593112816	OK	 
GROUP	GetStarUIMemberList	1625593109035	1625593112817	3780	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593110171	1625593112973	OK	 
GROUP	GetStarUIMemberDetail	1625593110171	1625593112973	2802	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593110105	1625593113019	OK	 
GROUP	GetStarUIMemberDetail	1625593110104	1625593113019	2914	OK
REQUEST	ChatTranscript	ChatTranscript	1625593112789	1625593113042	OK	 
GROUP	ChatTranscript	1625593112789	1625593113043	253	OK
REQUEST	ChatTranscript	ChatTranscript	1625593112839	1625593113097	OK	 
GROUP	ChatTranscript	1625593112839	1625593113097	258	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593110309	1625593113215	OK	 
GROUP	GetStarUIMemberDetail	1625593110309	1625593113215	2906	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593110855	1625593113217	OK	 
GROUP	GetEpisodeOfCare	1625593110855	1625593113217	2362	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593109118	1625593113284	OK	 
GROUP	GetStarUIMemberList	1625593109118	1625593113284	4166	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593111240	1625593113388	OK	 
GROUP	GetStarUIMemberDetail	1625593111240	1625593113388	2148	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593111950	1625593113450	OK	 
GROUP	GetStarUIMemberDetail	1625593111949	1625593113450	1500	OK
REQUEST	GetStarNote	GetStarNote	1625593112037	1625593113459	OK	 
GROUP	GetStarNote	1625593112037	1625593113459	1422	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593110991	1625593113479	OK	 
GROUP	GetStarUIMemberDetail	1625593110991	1625593113479	2488	OK
REQUEST	GetStarNote	GetStarNote	1625593112909	1625593113776	OK	 
GROUP	GetStarNote	1625593112909	1625593113777	867	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593112104	1625593114402	OK	 
GROUP	GetStarUIMemberDetail	1625593112104	1625593114402	2298	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593112190	1625593114609	OK	 
GROUP	GetStarUIMemberDetail	1625593112190	1625593114609	2419	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593112018	1625593114953	OK	 
GROUP	GetStarUIMemberList	1625593112018	1625593114953	2935	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593112190	1625593115124	OK	 
GROUP	GetEpisodeOfCare	1625593112190	1625593115124	2934	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593112760	1625593115185	OK	 
GROUP	GetEpisodeOfCare	1625593112760	1625593115185	2425	OK
REQUEST	GetStarNote	GetStarNote	1625593113941	1625593115185	OK	 
GROUP	GetStarNote	1625593113941	1625593115186	1244	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593112892	1625593115225	OK	 
GROUP	GetStarUIMemberDetail	1625593112892	1625593115225	2333	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593112402	1625593115244	OK	 
GROUP	GetEpisodeOfCare	1625593112402	1625593115244	2842	OK
REQUEST	GetStarNote	GetStarNote	1625593113596	1625593115260	OK	 
GROUP	GetStarNote	1625593113596	1625593115260	1664	OK
REQUEST	ChatTranscript	ChatTranscript	1625593114371	1625593115287	OK	 
GROUP	ChatTranscript	1625593114371	1625593115287	916	OK
REQUEST	ChatTranscript	ChatTranscript	1625593114912	1625593115294	OK	 
GROUP	ChatTranscript	1625593114911	1625593115294	382	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593111906	1625593115297	OK	 
GROUP	GetStarUIMemberList	1625593111906	1625593115297	3391	OK
REQUEST	ChatTranscript	ChatTranscript	1625593114711	1625593115303	OK	 
GROUP	ChatTranscript	1625593114711	1625593115303	592	OK
REQUEST	ChatTranscript	ChatTranscript	1625593114967	1625593115328	OK	 
GROUP	ChatTranscript	1625593114966	1625593115328	361	OK
REQUEST	ChatTranscript	ChatTranscript	1625593115124	1625593115385	OK	 
GROUP	ChatTranscript	1625593115124	1625593115385	261	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593113461	1625593115448	OK	 
GROUP	GetStarUIMemberDetail	1625593113461	1625593115448	1987	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593113497	1625593115573	OK	 
GROUP	GetStarUIMemberDetail	1625593113497	1625593115573	2076	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593112280	1625593115602	OK	 
GROUP	GetStarUIMemberList	1625593112280	1625593115602	3322	OK
REQUEST	ChatTranscript	ChatTranscript	1625593115412	1625593115668	OK	 
GROUP	ChatTranscript	1625593115412	1625593115668	256	OK
REQUEST	ChatTranscript	ChatTranscript	1625593115425	1625593115701	OK	 
GROUP	ChatTranscript	1625593115425	1625593115701	276	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593114221	1625593115870	OK	 
GROUP	GetStarUIMemberDetail	1625593114221	1625593115870	1649	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593113500	1625593115949	OK	 
GROUP	GetStarUIMemberList	1625593113500	1625593115950	2449	OK
REQUEST	ChatTranscript	ChatTranscript	1625593115842	1625593116090	OK	 
GROUP	ChatTranscript	1625593115842	1625593116090	248	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593115251	1625593116134	OK	 
GROUP	GetStarUIMemberDetail	1625593115251	1625593116134	883	OK
REQUEST	GetStarNote	GetStarNote	1625593115828	1625593116190	OK	 
GROUP	GetStarNote	1625593115828	1625593116190	362	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593115319	1625593116237	OK	 
GROUP	GetStarUIMemberDetail	1625593115319	1625593116237	918	OK
REQUEST	GetStarNote	GetStarNote	1625593115955	1625593116273	OK	 
GROUP	GetStarNote	1625593115955	1625593116273	318	OK
REQUEST	ChatTranscript	ChatTranscript	1625593113136	1625593116309	OK	 
GROUP	ChatTranscript	1625593113135	1625593116309	3173	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593115627	1625593116322	OK	 
GROUP	GetEpisodeOfCare	1625593115627	1625593116322	695	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593116163	1625593116843	OK	 
GROUP	GetStarUIMemberList	1625593116163	1625593116843	680	OK
REQUEST	GetStarNote	GetStarNote	1625593116718	1625593116914	OK	 
GROUP	GetStarNote	1625593116718	1625593116914	196	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593116553	1625593116952	OK	 
GROUP	GetEpisodeOfCare	1625593116553	1625593116952	399	OK
REQUEST	ChatTranscript	ChatTranscript	1625593116981	1625593117055	OK	 
GROUP	ChatTranscript	1625593116981	1625593117055	74	OK
REQUEST	ChatTranscript	ChatTranscript	1625593116888	1625593117159	OK	 
GROUP	ChatTranscript	1625593116888	1625593117159	271	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593116772	1625593117174	OK	 
GROUP	GetEpisodeOfCare	1625593116772	1625593117174	402	OK
REQUEST	GetStarNote	GetStarNote	1625593116936	1625593117184	OK	 
GROUP	GetStarNote	1625593116936	1625593117184	248	OK
REQUEST	GetStarNote	GetStarNote	1625593116934	1625593117184	OK	 
GROUP	GetStarNote	1625593116934	1625593117184	250	OK
REQUEST	ChatTranscript	ChatTranscript	1625593117203	1625593117271	OK	 
GROUP	ChatTranscript	1625593117203	1625593117271	68	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593116749	1625593117349	OK	 
GROUP	GetStarUIMemberDetail	1625593116749	1625593117349	600	OK
REQUEST	GetStarNote	GetStarNote	1625593117304	1625593117489	OK	 
GROUP	GetStarNote	1625593117304	1625593117490	185	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593117212	1625593117698	OK	 
GROUP	GetStarUIMemberDetail	1625593117212	1625593117698	486	OK
REQUEST	ChatTranscript	ChatTranscript	1625593117671	1625593117746	OK	 
GROUP	ChatTranscript	1625593117671	1625593117746	75	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593117367	1625593117802	OK	 
GROUP	GetEpisodeOfCare	1625593117367	1625593117802	435	OK
REQUEST	GetStarNote	GetStarNote	1625593117572	1625593117824	OK	 
GROUP	GetStarNote	1625593117572	1625593117824	252	OK
REQUEST	GetStarNote	GetStarNote	1625593117572	1625593117836	OK	 
GROUP	GetStarNote	1625593117572	1625593117836	264	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593117403	1625593117909	OK	 
GROUP	GetStarUIMemberDetail	1625593117403	1625593117909	506	OK
REQUEST	GetStarNote	GetStarNote	1625593117694	1625593117909	OK	 
GROUP	GetStarNote	1625593117693	1625593117909	215	OK
REQUEST	ChatTranscript	ChatTranscript	1625593117664	1625593117921	OK	 
GROUP	ChatTranscript	1625593117664	1625593117921	257	OK
REQUEST	ChatTranscript	ChatTranscript	1625593118196	1625593118266	OK	 
GROUP	ChatTranscript	1625593118196	1625593118266	70	OK
REQUEST	GetStarNote	GetStarNote	1625593118086	1625593118374	OK	 
GROUP	GetStarNote	1625593118086	1625593118374	288	OK
REQUEST	GetStarNote	GetStarNote	1625593118229	1625593118633	OK	 
GROUP	GetStarNote	1625593118229	1625593118633	404	OK
REQUEST	ChatTranscript	ChatTranscript	1625593118610	1625593118689	OK	 
GROUP	ChatTranscript	1625593118610	1625593118689	79	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593117786	1625593118865	OK	 
GROUP	GetStarUIMemberList	1625593117786	1625593118865	1079	OK
REQUEST	GetStarNote	GetStarNote	1625593118617	1625593118923	OK	 
GROUP	GetStarNote	1625593118617	1625593118923	306	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593118112	1625593118949	OK	 
GROUP	GetEpisodeOfCare	1625593118112	1625593118949	837	OK
REQUEST	ChatTranscript	ChatTranscript	1625593118897	1625593118970	OK	 
GROUP	ChatTranscript	1625593118897	1625593118970	73	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593117946	1625593119192	OK	 
GROUP	GetStarUIMemberList	1625593117946	1625593119192	1246	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593118206	1625593119299	OK	 
GROUP	GetStarUIMemberDetail	1625593118205	1625593119299	1093	OK
REQUEST	GetStarNote	GetStarNote	1625593119003	1625593119361	OK	 
GROUP	GetStarNote	1625593119003	1625593119361	358	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593118984	1625593119557	OK	 
GROUP	GetEpisodeOfCare	1625593118984	1625593119558	573	OK
REQUEST	GetStarNote	GetStarNote	1625593119238	1625593119561	OK	 
GROUP	GetStarNote	1625593119238	1625593119561	323	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593118730	1625593119715	OK	 
GROUP	GetEpisodeOfCare	1625593118730	1625593119715	985	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593118212	1625593119773	OK	 
GROUP	GetStarUIMemberList	1625593118212	1625593119773	1561	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593118265	1625593119816	OK	 
GROUP	GetStarUIMemberList	1625593118265	1625593119816	1551	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593119456	1625593119988	OK	 
GROUP	GetEpisodeOfCare	1625593119456	1625593119988	532	OK
REQUEST	ChatTranscript	ChatTranscript	1625593119874	1625593120017	OK	 
GROUP	ChatTranscript	1625593119874	1625593120017	143	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593119534	1625593120204	OK	 
GROUP	GetEpisodeOfCare	1625593119534	1625593120204	670	OK
REQUEST	GetStarNote	GetStarNote	1625593119630	1625593120520	OK	 
GROUP	GetStarNote	1625593119630	1625593120520	890	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593119619	1625593120539	OK	 
GROUP	GetStarUIMemberDetail	1625593119619	1625593120539	920	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593119799	1625593120579	OK	 
GROUP	GetEpisodeOfCare	1625593119799	1625593120579	780	OK
REQUEST	ChatTranscript	ChatTranscript	1625593120421	1625593120599	OK	 
GROUP	ChatTranscript	1625593120421	1625593120599	178	OK
REQUEST	GetStarNote	GetStarNote	1625593120148	1625593120787	OK	 
GROUP	GetStarNote	1625593120148	1625593120787	639	OK
REQUEST	GetStarNote	GetStarNote	1625593120202	1625593120792	OK	 
GROUP	GetStarNote	1625593120202	1625593120792	590	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593119881	1625593120794	OK	 
GROUP	GetEpisodeOfCare	1625593119881	1625593120794	913	OK
REQUEST	ChatTranscript	ChatTranscript	1625593121085	1625593121155	OK	 
GROUP	ChatTranscript	1625593121085	1625593121155	70	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593120368	1625593122152	OK	 
GROUP	GetEpisodeOfCare	1625593120368	1625593122152	1784	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593120347	1625593122163	OK	 
GROUP	GetEpisodeOfCare	1625593120347	1625593122163	1816	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593120547	1625593122165	OK	 
GROUP	GetStarUIMemberDetail	1625593120547	1625593122165	1618	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593120631	1625593122212	OK	 
GROUP	GetEpisodeOfCare	1625593120631	1625593122212	1581	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593120614	1625593122273	OK	 
GROUP	GetStarUIMemberDetail	1625593120614	1625593122273	1659	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593120218	1625593122306	OK	 
GROUP	GetStarUIMemberList	1625593120218	1625593122306	2088	OK
REQUEST	GetStarNote	GetStarNote	1625593121339	1625593122387	OK	 
GROUP	GetStarNote	1625593121339	1625593122387	1048	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593120025	1625593122473	OK	 
GROUP	GetStarUIMemberList	1625593120025	1625593122473	2448	OK
REQUEST	GetStarNote	GetStarNote	1625593121639	1625593122535	OK	 
GROUP	GetStarNote	1625593121639	1625593122535	896	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593120831	1625593122541	OK	 
GROUP	GetEpisodeOfCare	1625593120831	1625593122541	1710	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593120813	1625593122708	OK	 
GROUP	GetEpisodeOfCare	1625593120813	1625593122708	1895	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593120938	1625593122709	OK	 
GROUP	GetEpisodeOfCare	1625593120938	1625593122709	1771	OK
REQUEST	ChatTranscript	ChatTranscript	1625593122870	1625593122941	OK	 
GROUP	ChatTranscript	1625593122869	1625593122941	71	OK
REQUEST	ChatTranscript	ChatTranscript	1625593123535	1625593123615	OK	 
GROUP	ChatTranscript	1625593123535	1625593123615	80	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593121369	1625593123705	OK	 
GROUP	GetStarUIMemberDetail	1625593121368	1625593123705	2336	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593121879	1625593124036	OK	 
GROUP	GetEpisodeOfCare	1625593121879	1625593124036	2157	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593122073	1625593124096	OK	 
GROUP	GetEpisodeOfCare	1625593122072	1625593124096	2023	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593121014	1625593124407	OK	 
GROUP	GetStarUIMemberList	1625593121014	1625593124407	3393	OK
REQUEST	GetStarUIMemberDetail	GetStarUIMemberDetail	1625593122364	1625593124426	OK	 
GROUP	GetStarUIMemberDetail	1625593122364	1625593124426	2062	OK
REQUEST	ChatTranscript	ChatTranscript	1625593124281	1625593124545	OK	 
GROUP	ChatTranscript	1625593124281	1625593124545	264	OK
REQUEST	GetStarNote	GetStarNote	1625593122973	1625593124548	OK	 
GROUP	GetStarNote	1625593122973	1625593124548	1575	OK
REQUEST	GetStarNote	GetStarNote	1625593122698	1625593124667	OK	 
GROUP	GetStarNote	1625593122698	1625593124667	1969	OK
REQUEST	GetEpisodeOfCare	GetEpisodeOfCare	1625593122557	1625593124669	OK	 
GROUP	GetEpisodeOfCare	1625593122557	1625593124669	2112	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593121820	1625593124729	OK	 
GROUP	GetStarUIMemberList	1625593121820	1625593124729	2909	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593121710	1625593124804	OK	 
GROUP	GetStarUIMemberList	1625593121710	1625593124804	3094	OK
REQUEST	GetStarUIMemberList	GetStarUIMemberList	1625593122091	1625593124828	OK	 
